,tweet_id,label,tweet_text
618,1.3755566257722532e+18,2,""" china , russia are conducting a policy of influence through the vaccine even before vaccinating their own population , "" france ' s top diplomat said on friday # covid19 # sputnikv they use vaccine to curry favor while their own wonder when . absolutely unethical"
619,1.3567564651769528e+18,3,new # pfizerbiontech study suggests their mrna vaccine elicited antibodies that neutralise # sarscov2 including variants b1 . 1 . 7 & amp ; b . 1 . 351
620,1.3476583385160172e+18,3,let ' s go people ! needles in arms asap ! # covid19 # mrnavaccine # vaccination # astrazeneca # moderna # pfizerbiontech
621,1.366287765789315e+18,2,this kind of attitude make our pm different from other . # covaxin
622,1.38105862106948e+18,3,got my first dose of the # moderna vaccine ! ! !
623,1.378798949432197e+18,3,"fwiw , the # moderna # covid19 vaccine side effects after the 2nd shot are the real deal . woof . body ache , major fatigue , headache . for me , at least . but , this is a small price to pay to be # vaccinated ."
624,1.342012001481089e+18,2,a cut - out - and - keep guide to getting the # pfizerbiontech vaccine in # dubai
625,1.3783479155429908e+18,3,# nycvaxchamp 2nd dose # moderna ! ! !
626,1.383963563337818e+18,2,"a 2nd batch of the # sinovac # covid19 # vaccine that # cambodia purchased from # china arrived in phnom penh on apr . 17 . cambodia ' s health ministry secretary of state yok sambath received the vaccine , manufactured by china ' s sinovac biotech , at the phnom penh international airport ."
627,1.339314360259281e+18,2,"# 3thingstoknow for # wednesday ! 1 ? 2m additional doses of the # pfizerbiontech # covidvaccine will be distributed next week . 2 ? # retail sales fell 1 . 1 % in # november , the largest drop in seven months . 3 ? # congress near a new # stimulus aid deal . # passionforeconomics"
628,1.382419237407322e+18,3,"# moderna vaccine # 2 ! thank you , science ! ! ! # vaccinessavelives"
629,1.3844888891134075e+18,2,"# modigovt decided to offer an advance of rs . 4 , 567 . 5 crore to serum institute of india and bharat biotech to help boost vaccine production in the country . # indiafightscorona # covaxin # covishield # tnbjym"
630,1.3830576021463982e+18,2,"2nd dose of # covidvaccine may be administered 4 - 8 weeks after the 1st dose , in the case of # covishield & amp ; 4 - 6 weeks after the 1st dose , in the case of # covaxin . for enhanced protection , it is recommended that you take your 2nd covishield shot , 6 - 8 weeks after your 1st dose ."
631,1.3758094338597233e+18,1,why are deaths post vaccine not available for the world to see ? because if they were the corrupt big club investors would not get a sufficient return on their money . when will people wake up ? # pfizercovidvaccine # astrazeneca # moderna # mrna # vaccine # vaccination
632,1.3603068582804275e+18,2,@ jayndubiwa @ nickmangwana @ mohcczim we are ordering # sinopharm n # sputnikv so clearly those are the two cleared for use here . . . read the accompanying pictures for crying in a bucket
633,1.369916292765872e+18,3,for god ' s greater glory ! 1st dose done ! # covid19vaccination # vaccinated # sinovac # formyfamily
634,1.3776140059179213e+18,3,and that a wrap . thanks to the # mckinneyfiredepartment for making this easy ! # macgirls # fullyvaccinated # thisdeathstarisfullyoperational # moderna # luckyme # thisisnojoke # targaryentraveling
635,1.368941072932569e+18,2,in line for my 2nd dose of # moderna # covid19 # vaccine
636,1.359990392121303e+18,2,"i wish this wasn ' t true , but # israel is in favor of # vaccinepassport . i doubt # greece nor israel used # moderna or # pfizer # vaccines , because this is # rct based on locale . . . but for israel to be complicit in this # passport # scheme is a # revelation . . ."
637,1.382067193152688e+18,2,@ roland _ 84 _ e current ranking : 1 . ) # soberana 2 . ) # epivaccorona 3 . ) # pfizer 4 . ) # moderna
638,1.3848766244123484e+18,3,covaxin demonstrates 78 percent efficacy in phase - 3 interim analysis # covid19 # hyderabad # covidvaccine # bharatbiotech # covaxin
639,1.383362681344729e+18,2,"just a thought ... if the clotting side effects from the # astrazenaca vaccine are in women , why not give it to men and divert the # moderna and # pfizer to the female population ? @ govcanhealth"
640,1.367214940407427e+18,2,"this evening , 102 , 960 doses of # pfizerbiontech vaccine arrived in country under # covaxfacility after # astrazeneca ones this morning . cong to # rwanda high leadership for strong engagement to protect citizens from # covid19 . # vaccineequity @ rwandahealth @ unrwanda @ euinrw @ unicef"
641,1.3692184300002427e+18,3,"@ libdesi @ malinip # covaxin ? ? ? , made by hyderabad - based bharat biotech international limited , has been declared "" safe , immunogenic with no serious side effects "" by lancet"
642,1.3817013608281743e+18,2,the us is administering more than 3 million doses a day on average over the past week . but can we out - vaccinate the two new strands in california ? # getvaccinated # shotforsam # moderna # vaccines # vaccinated
643,1.374439672051503e+18,3,second vaccine dose done ! ? ? ? # getvaccinated # oxfordastrazeneca
644,1.35864907844429e+18,2,unlimited subsequent doses of similar readings highly recommended to maintain immunity vs toxic manichaean stupidity # covid _ 19 # china # cansino # sinovac # vaccinestrategy # amlo
645,1.376378849575858e+18,2,"many excuses are being given for # japan inexcusably slow # vaccination rollout , including eu export limits . but it should be noted that japan still hasnt approved # moderna ( mostly us made as is much of # pfizer ) all as case rates increase . # covid19 ."
646,1.3699823281901568e+18,2,# hungary reveals it ' s paying a handsome price for # china ' s # sinopharm vaccine .
647,1.3815273654283878e+18,2,"good thread by @ vincentrk on the # oxfordastrazeneca # vaccine what would the screening test be , though ? pf4 antibodies ? # astrazeneca"
648,1.367232380398887e+18,2,"drs . chen , frail & amp ; myself at the boynton health and mrc # moderna # covidvaccine ? event today . @ umn _ pharmacy # umnproud"
649,1.3513537471049605e+18,2,just found out that i did receive the active # pfizerbiontech vaccine as part of the # coronavirus clinical trial . glad to have participated in this study to represent for the # poc # female # over55 # copd folks out there . # covid19vaccine thanks @ pfizer for such quick research work .
650,1.3823705670057615e+18,2,vaccine pause : # oceancounty is now offering people who had an appointment to receive the # johnsonandjohnson vaccine to switch to # moderna and keep their time slot .
651,1.3689608042597007e+18,3,# sputnikv can be the next vaccine to be approved in india . vaccine has shown 90 % + efficacy . @ drreddys seems to be the manufacturer . hope it will be available to the public at large without age capping .
652,1.3480580817546404e+18,2,24 hours post the second dose of the # pfizerbiontech vaccine # thread
653,1.3668309979296645e+18,3,# covaxin is working very effectively . . .
654,1.37112871923499e+18,2,"? ? ? @ who i hope @ pfizer @ moderna _ tx @ sputnikvaccine # sinovac ( pharmaceutical sinovac biotech ltd . ) @ jnjcares share it , but it not they have the legal rights # ip @ impi _ mexico cuando ? ? ? la desarrolle sera igual ? # sharingiscaring"
655,1.3707120205055263e+18,3,first vaccination received this morning . very efficient process and a real sense that something momentous was happening . # oxfordastrazeneca # vaccine
656,1.364316775366746e+18,2,"@ meghanmccain @ abcnetwork if "" laymen ' s "" can understand vaccines from # pfizer & amp ; # moderna are being put into arms to try to "" stop mutant variations "" from starting , "" two masks "" are suggested , as new strains are highly infectious & amp ; deadly , why can ' t "" you "" grasp this ? ask @ jeffzients"
657,1.3847883344136315e+18,2,a sign of relief comes in the form of new research by @ icmrdelhi reveals that @ bharatbiotech # covaxin neutralizes double mutant strain and is effective against many widespread # covid19 strains . read more -
658,1.3595074536757166e+18,2,"$ grts # gritstone why short this company ? @ gileadsciences @ bmsnews partnerships with gilead , bristol meyer , bill and melinda gates , blue bird bio ! @ jimcramer compared it to # moderna"
659,1.3671074176080568e+18,2,this 81 % tally is after studying 43 cases not all the 28k recipients ; the overall # covaxin efficacy still needs to be studied .
660,1.3664080368567255e+18,2,"? ? ? # china to provide # afghanistan with 400 , 000 # sinopharm vaccine doses , china ambassador to kabul said in a meeting with the health officials ."
661,1.3687734688717903e+18,2,"from # houthis targeting aramco facilities to eu urging caution on # sputnikv , begin your day with wion ' s daily news brief"
662,1.3789736789401395e+18,3,had my first vaccine yesterday # oxfordastrazeneca and no side effects whatsoever ! ? ? ?
663,1.3789625135979807e+18,2,adityanath receives first shot of ... - get your news featured use # indiapostusa # anthonyfauci # coronapatients # coronavaccinenews # coronavaccineupdates # covaxiupdates # covaxin # covidvaccine # covid19lockdown # drharshvardhan # healthcare # plasmatherapy
664,1.3662204871650468e+18,3,"@ ani happy that he has taken # covaxin , it shows enormous confidence in our indigenous vaccine . i am waiting for my turn to get # covaxin as i believe in this vaccine more than others ."
665,1.3570540317645988e+18,3,this is our latest preprint where we reanalyse early israeli data on the effectivness of a single dose of pfizer vaccine . it is up to about 90 % effective by day 21 . # covid19 # covidvaccine # pfizerbiontech
666,1.3847880129831977e+18,3,# covaxin @ bharatbiotech . . . this is the power of vaccine soo plz get vaccinate asp ? ? ?
667,1.3805874106612e+18,3,"horray ! ! ! got my 1st dose of the # moderna vaccine today and i am soooo fucking relieved ! i ' ve worked this whole time , surrounded by construction people and patients . even though i observed the safety measures 100 % - i was still at risk . huge # relief ."
668,1.3683070458128876e+18,3,thank you @ dollyparton ! ! ! # vaccinated # moderna # teacher # shot1
669,1.3839992823200563e+18,2,no # covid vaccine supply crunch in india ; 127 million # covishield and 17 million # covaxin doses distributed to states so far by the @ mohfw _ india efforts to ramp up production are on . results to be seen by june .
670,1.384927370587562e+18,2,are you looking for # facebook _ marketing # instagram _ marketing # digital _ marketing # paid _ campaign # facebook _ ads # ads _ campaign contact : email : fiverr . hadiislam @ gmail . com # amazon # jaemin # haechan # china # sinovac # bestmusicvideo # btsarmy # louie # bestfanarmy
671,1.377375277282562e+18,3,excuse me while i make this my profile picture everywhere for the next while . ? ? ? # provaxxer # vaccinatedaf # seconddosedone # moderna
672,1.3776998999201096e+18,3,3 - 2 - 1 . . . fully vaccinated ! ! ! woohoo ! ! ! thank you @ potus and team ! ! ! @ whitehouse @ vp @ whcos @ xavierbecerra @ secbecerra @ hhsgov @ cdcgov @ cdcdirector # moderna # stopthespread # vaccinated
673,1.378364019275407e+18,3,"@ russianembassy @ spectator great vaccine , # sputnikv"
674,1.3695596273486807e+18,2,". @ henryjfoy on vaccination dilemma for foreign embassies staff in russia : "" to sputnik or not to sputnik has become a thorny issue for diplomats in moscow , . . . "" # sputnikv # vaccine"
675,1.3849710373775073e+18,3,and # moderna dose 2 is done ! # fauciouchie
676,1.364481317832958e+18,2,"mexico reports 1 , 273 new deaths from coronavirus # mexico # coronavirus # astrazeneca # sputnikv"
677,1.374133638242128e+18,3,# moderna shot 1 in the books . happy to get the # covid19vaccine today ! # wearamask # stayhealthy
678,1.371392334265467e+18,2,"- the experience # pfizer leads into the state of # israel was conducted in violation of the # nurembergcode , which belongs to international criminal law and is under the jurisdiction of the court in # thehague . we are now awaiting a decision . # pfizerbiontech"
679,1.3852109615360942e+18,3,i just got my second vaccine . i feel so relieved and grateful . # moderna # vaccinated # vaccine
680,1.3721080868534395e+18,3,vaccine done ? well set up @ nhsggc and in and out in 10 mins . # oxfordastrazeneca # vaccine # getvaccinated # covidvaccination # astrazenaca # positivevibesonly
681,1.3622311126180987e+18,2,"storms delay some nevada vaccines , postponing appointments # lasvegas # nevada # snhd # moderna # vaccine # delay # weather # winter # deliverydelays # kdwn"
682,1.3699202438842e+18,2,here are top 5 ? headlines of the hour . # mamatabanerjee # westbengal # liverpool # lfc # ucl # assemblyelections2021 # covid19 # covidvaccine # covid # covaxin # headlines follow @ gifnewsindia and stay tuned for the latest updates . # briefitgifit # gifnews # news # gif
683,1.3816133331246285e+18,3,"@ fordnation embarrassing moscow russia everything is open business as usual . ontario reporting 4401 cases of # covid19 1282 new cases in toronto # lockdown closed business , church , no family , no hope # mentalhealth canada get out of syria # sputnikv 91 . 6 % effective"
684,1.3795563698130944e+18,3,"got scheduled for my fauci owchie this friday ! the nice new mrna kind ! ( seriously , the tech behind this vaccine could go on to cure many , many diseases ) alongside my fellow # essentialworkers , i ' m finally feeling # hope # vaccine # moderna"
685,1.362070555726258e+18,3,"# moderna # covid19vaccine 24 hours after dose # 1 : arm is slightly sore at injection site . that it . onward , science soldiers !"
686,1.3600981426460055e+18,2,read more : # losangeles # covid # moderna # covidvaccine # vaccination this article was fact checked by oigetit fake news filter ! ?
687,1.3777357483890688e+18,2,that vaccine shot # 1 done . now for # 2 in a month ! # vaccinated # vaccination # moderna
688,1.367410001497772e+18,2,lets hope that we can use # sputnikv alongside # astrazeneca or even replace it .
689,1.3785109543470449e+18,1,"# srilanka ' s senior medical experts have stated that the # chinese vaccine sinopharm , should not be used due to insufficient data provided to make a determination on the safety , efficacy and immunogenicity of # sinopharm vaccine"
690,1.370453465890222e+18,3,"got my first dose of the # moderna vaccine yesterday . i had some mild side - effects , but overall i ' m feeling pretty good today besides a very sore and slightly swollen injection site . feels poetic that it went right into my # lupus tattoo ."
691,1.3670986109370655e+18,3,"covid - 19 vaccine covaxin shows 81 % efficacy in phase 3 clinical trials , says bharat biotech # covaxin # covid19vaccine # coronavaccine # bharatbiotech @ bharatbiotech"
692,1.3644806740532838e+18,2,"# largestvaccinedrive # unite2fightcorona # vaccinevarta dr . randeep guleria , director , aiims , new delhi share his views on the second dose of # covaxin . @ pmoindia @ drharshvardhan @ ashwinikchoubey @ pib _ india @ mygovindia @ covidnewsbymib @ covidindiaseva"
693,1.3765700069311283e+18,3,"$ pfe & amp ; $ mrna covid vaccines 90 % effective at lowering risk of disease - 3 , 950 health care workers studied , showing real world stats of the vaccines - 2 weeks later showed 80 % effectiveness # covid19 # pfizer # moderna"
694,1.3741263578992517e+18,3,# covidvaccine completed it mate ? ? ? # oxfordastrazeneca # covid _ 19 @ east retford
695,1.3662890302335508e+18,2,honble pm @ narendramodi we are all watching how you are making make in india strong . you are strengthening the foundation of # aatmanirbharbharat our pm our pride # covaxin
696,1.371429520218202e+18,2,the developers of the # sputnikv # coronavirus vaccine said they had reached production agreements in key european countries as the # eu ' s medical agency deliberate official approval for the # russian jab . ? ? ?
697,1.3845737434906007e+18,2,"sputnik v @ sputnikvaccine rdif , laboratorios richmond launched production of # sputnikv in argentina -"
698,1.383071685499314e+18,2,"@ ctvnews @ bogochisaac moscow russia everything is open for business ontario is reporting 4736 cases of # covid19 1188 new cases in toronto # lockdown closed business , church , no family , no hope # ontariolockdown canada order russia # sputnikv end # ontariolockdown # covid19ontario"
699,1.3658726011056497e+18,1,"so 36 hours in and here what has happened so far . arm was really sore , but not swollen , last night but not much at all today . about 12 to 16 hours in i felt feverish but no temp . i felt really tired as well , i slept all night uninterrupted . today feel just fine . # moderna"
700,1.371389132828676e+18,2,@ agitpapa just waiting to see if the europeans have any sovereignty to approve # sputnikv quickly or the us will just make them wait for # pfizer to fully supply the us market and then start supplying to the eu post that .
701,1.384969432473145e+18,1,patient information leaflet for moderna covid19 vaccine . ' vaccine may not fully protect all those who receive it and it is not known how long you will be protected ' # moderna # modernavaccine # uk # unitedkingdom # britain
702,1.3740398103404995e+18,3,"@ vishnundtv approval of # russia ' s # sputnikv with just 21 days interval will ensure more people will get both jabs & amp ; quickly ; faster immunization & amp ; better efficacy , safety too # covishield # covid19india # covid19 # vaccine @ mohfw _ india @ drharshvardhan @ mfa _ russia @ rusembindia @ sputnikvaccine"
703,1.373205886475309e+18,3,first jab done ! like a military operation at epsom downs # nhscovidvaccine # oxfordastrazeneca well done all the volunteers and vaccinators
704,1.3613731316554179e+18,3,got my 2nd dose today ! ! ! when its time for others to get vaccinated i encourage yall to do it . # fullyvaccinated and # proud # covid19vaccine # moderna # healthcareworker
705,1.3705233944883443e+18,2,got my first vaccine shot today # moderna
706,1.3847620003166372e+18,1,adverse symptoms in seven # sinovac recipients that require # bloodclots medications
707,1.3583472705471488e+18,3,$ ocgn i cant wait for this vaccine to be available in the us . # covaxin # covid19
708,1.3517453775449088e+18,2,"@ sciam , could you guys please confirm that it is a typographic error , 82 % cited as efficacy after one dose ? in case it is not a typo , could you clarify the source of the number ? nejm says 52 % important for the vaccination strategy being implemented in mexico . # pfizerbiontech"
709,1.3819226189038305e+18,2,"today , the # moderna vaccine rolls out in england ? so how does it work ? and how does it compare to other # covid19 vaccines ? ? ? ?"
710,1.3837549556773107e+18,2,@ priyankapulla @ cspramesh none of the vaccines completed phase 3 . we have interim results published for all including # covaxin
711,1.3783914742036316e+18,2,can you see that big smile glowing out from under the masks ? # moderna # onedownonetogo # relief
712,1.3383103222061135e+18,2,"pfizer - biontech covid - 19 vaccine : donald trump , mike pence & amp ; top us officials to be offered early access to newly approved vaccine : # coronavirus # covid _ 19 @ realdonaldtrump @ vp @ whitehouse # pfizerbiontech"
713,1.3825319622928627e+18,2,"@ jmt _ 18325 sadly , with clinics closing in ontario due to flaky # moderna supplies , # astrazeneca being shunned by the public at large , and # johnsonandjohnson off the market also due to clotting , this # canada # vaccination goal might likely be achieved in june , 2022 ."
714,1.3827631965163315e+18,3,"@ mikel _ jollett i also got # moderna 2 days ago , yay ! ! ! luckily , i hardly had any side effects ? ? ? just some pain in my arm and a bit tired ."
715,1.3721660016351232e+18,2,more states are expanding eligibility for # covid19 # vaccinations as new details emerge about the # moderna trial involving # children aged from 6 months to 12 years .
716,1.377844594822406e+18,2,"vaccinated people can get covid , but studies indicate its very rare : nyt # moderna"
717,1.3809880306479923e+18,1,"so far 2nd moderna shot just giving body ache , headache & amp ; sweating . so really just extra diabetes symptoms . # 2ndshot # moderna # vaccinated"
718,1.383472405398528e+18,2,@ labyrinthweaver surprisingly ( and happily ) received my 1st # moderna shot friday . all set to sleep in guilt - free . i know side effects for the 1st shot are typically minimal . expected to at least feel tired . nope . wide awake after 7 hours of fitful sleep . unreal . post - vax elation on the horizon .
719,1.3729466102804027e+18,2,"@ johntory who is eating alone today because doug ford and mr . trudeau toronto ontario canada forced you to stay home # lockdown no family , no business , no church lent , no hope , until jab unproven vaccine # mentalhealth order russia # sputnikv get out of syria # covid19"
720,1.3671011220501627e+18,2,@ ocugen is it coming to the usa though ? $ ocgn # covaxin biden implied he already ordered enough .
721,1.3806640300633866e+18,2,@ fespinolaprieto @ sputnikvaccine these ridiculous ceremonies are part of the contract - it is needed for russian propaganda which is selling millions of doses of # sputnikv but deliveries are just 1 / 1000 of that . what approval it gets in paraguay ? contracts are made to avoid national regulators tests in labs .
722,1.3718559452743844e+18,3,"people need to stop panicking about oxford vaccine with blood clots . . . if people smoking a lot , drinking a lot or sitting down for very long time that can be blood colt in the leg or lungs . . . # oxfordastrazeneca # safe # bloodclots"
723,1.378198962516197e+18,2,we ' ve had a travel advisory against these brute for more than 200 years and yet they are still coming here . british imperialism is a disease . # sputnikv
724,1.3726510695876936e+18,3,"# moderna # 2 : feels like the day after my first full contact rugby game . thee body ache are no joke . also feel slightly concussed . or stoned . hot and cold at the same time . but i ? d take this over getting covid ( or worse , spreading covid in my community )"
725,1.3662724206848287e+18,2,"# pmmodi "" vaccine laga bhi diya ? pataa bhi nahin chala ! "" is what pm modi is reported to have said after getting his first @ bharatbiotech # covaxin shot aiims nurse sister p . niveda talks about her experience of vaccinating @ pmoindia @ narendramodi earlier today morning # covaxin"
726,1.360024261751169e+18,2,what actually in the pfizer and moderna coronavirus vaccines ? via @ seeker ? ? ? # pfizer # pfizervaccine # moderna # vaccine # vaccines # ingredients # medicine # pharmaceutical # research # explainer # smartnews # smartvideo
727,1.3721901452402606e+18,2,# europe divided over oxford - astrazeneca # covid _ 19 # vaccine more countries join to suspend its use while @ who and @ ema _ news assert conviction on its safety # deutschland # unitedkingdom # france # italy # oxfordastrazeneca
728,1.3421540626372567e+18,2,as expected . . . covid - 19 vaccine is causing reactions at a rate that is ' superior ' via @ mailonline # covid # covidsecondwave # pfizerbiontech # pfizer # coronabeleid # covid19insa # covid19
729,1.3827156172335473e+18,2,moderna and janssen eua application data : # moderna overall 4 % increase risk of adverse event compared to placebo . # janssen overall 8 % increase risk of adverse event compared to placebo .
730,1.360769592423944e+18,2,@ mrattkthu @ bharatbiotech some of them are found with covid - 19 vaccination certificate with # covaxin
731,1.3638666738293187e+18,2,"want to trade on the firms pioneering the fight against # covid19 ? check out our # corona blend , containing stocks from leading vaccine producers like # pfizer & amp ; # moderna . get exposure to 7 stocks with a single position & amp ; discover new trading opportunities :"
732,1.3744982388085187e+18,2,"medical shocker : scientists at sloan kettering discover mrna inactivates tumor - suppressing proteins , meaning it can promote cancer # pfizerbiontech # moderna # impfstoff # impfschaden"
733,1.3640972720912712e+18,2,first batch of # sputnikv vaccine arrives in # mexico
734,1.366689742864216e+18,2,philippine president rodrigo duterte thanked china again for donating # sinovac # covid19 # vaccines to the philippines on monday . duterte said receiving the vaccines from china made another step forward in the philippines ' ongoing fight against covid - 19 .
735,1.382914381889958e+18,2,@ mahesh10816 i think it should be # covaxin bcoz the trials were solely conducted on indian citizen . . . so the efficacy would be higher for indians with same or closer genes
736,1.3821568642180383e+18,2,@ emilymxller # moderna squad dropping in to say you suck
737,1.3732738946484303e+18,3,"? she got her 2nd vaccine , friday . . . ? # moderna ?"
738,1.3631250368408535e+18,2,"a state - operated pop - up drive - thru clinic is preparing to administer # moderna vaccines in north port . its at the suncoast technical institute , 4675 career lane , north port , fl . this is all by appointment - only made through the county vaccine registration system . @ snntv"
739,1.3732582740789125e+18,3,"no side effects of # sinopharm are found in sindh province of # pakistan despite shot given to more than 140 , 000 of mostly older recipients : dr . farhat abbas # coronavaccine # sputnikv # astrazenaca"
740,1.367540115870863e+18,2,vaccine + healthy lifestyle = immunity . # covidvaccination # nutrition # malnutrition # lifestyle # immunity # covishield # covaxin # vaccine # healthcare # poor # foodforall # poverty # foodsecurity
741,1.3713202989775626e+18,3,"i can report that she feels fine . has a small headache - other than that , all good so far . # moderna"
742,1.365259219927249e+18,2,"in # southamerica # covid19 numbers in # brazil are increasing again with 67 , 878 new # covid infections and 1 , 582 # coronavirus deaths yesterday . in an effort to rejuvenate its ailing vaccination campaign brazil has bought 20 million doses of # covaxin from # india bharat biotech"
743,1.3831402866547835e+18,2,got free dolly parton merch today # moderna
744,1.3662165542122575e+18,2,"prime minister narendra modi takes the first dose of # covid19vaccine earlier today at aiims . he has been administered with the much - debates # covaxin , by @ bharatbiotech . note : like days before , pm modi is seen with gamusa around his neck ."
745,1.3753598765163438e+18,2,"# srilanka will receive 600 , 000 doses of # china sinopharm # covid19 vaccine on march 31 , said the state minister of production , supply and regulation of pharmaceuticals prof . channa jayasumana # sinopharm # vaccines # coronavirus"
746,1.3819992677584115e+18,2,@ uofl which vaccine will you be giving our ? # pfizer # moderna or both ?
747,1.3848265096097628e+18,2,"serum institute releases rate card of covishield : rs 400 for states , rs 600 for private hospitals , rs 150 for centre . so states , already struggling for funds , now pay double the rates of the centre for the same vaccine . # covishield # covaxin"
748,1.3811618859203297e+18,1,"reminds us of what we already knew re : # russia . n government ' s "" credibility "" ; in this light , how are we supposed regard # sputnikv it ' s pushing ( even while holding back data ) ? it ' s clear : hands - off unless / until @ ema _ news feels it can ( = has the data to ) approve it"
749,1.382326480353497e+18,2,"as of april 12th , at least 120 , 848 , 490 people have received at least one dose of the covid - 19 vaccine . # pfizer # johnsonandjohnson # moderna us coronavirus vaccine progress tracker | vaccinations by state | usafacts via @ usafacts"
750,1.3475953860059543e+18,2,"sadly theyd run out of # stickers before they got to me , but somehow im coping ? balanchines had a careful read of the # covidvaccination info leaflet from @ phe _ uk ( & amp ; , not pictured , the info from # pfizerbiontech ) ? # balletcats # covid19 # covid19uk # pfizervaccine # shielding ?"
751,1.3768819152576225e+18,2,"@ cp24 who is eating alone today because doug ford and trudeau toronto ontario canada forced you to stay home # lockdown no family , no business , no church , no hope , no life # mentalhealth order russia # sputnikv get out of syria # covid19 # spring # healthcare"
752,1.379072219284902e+18,3,registered for # moderna vaccine with the whole fam ? cannot wait !
753,1.3771941023080407e+18,3,"@ colsanjaypande @ ikaveri yes sir , definitely . . . if the vaccine is # covishield for # covaxin the schedule remains same ( 4 - 6 weeks ) . . . just to re - emphasize / clarify"
754,1.369557656554373e+18,3,"@ shellygivan @ taichi _ john @ joseteventura @ scientistmel @ minibeastmayhem @ brianbrachiopod @ twihusband @ drstevenhobbs @ hayespope @ jaarete1 @ jmpeck69 @ anartdecodiva @ monkeys2fly @ nazani14 @ angharadbond @ gunsnrosesgirl3 @ kenserlore96 @ talldavid @ ttderandere @ bolshoibabushka @ mammal01012021 @ irvingforbush2 @ traderttt9 @ jrlgdnr i didn ' t own a pet rock because i had a functioning brain . but i did observe the astoundingly gullible ... by now there are no surprises . and fully protected , weeks past 2nd shot . no side effects at all . # moderna"
755,1.3458122357430968e+18,3,"got my first dose of the @ moderna _ tx vaccine . incredibly grateful to my scientist colleagues . i urge you to take your vaccine when offered . it ' s the best we can do for us , neighbors , and loved ones ! # covid19 # vaccine # modernavaccine # pfizerbiontech # pandemic # vaccine"
756,1.3744329023273656e+18,3,"moderna , shot 1 this morning . afterward i did pull ups to keep the arm from getting too sore . we will see . # vaccine # moderna # sideeffects"
757,1.3710482577706516e+18,2,"@ chenweihua @ josepborrellf # wish # pakistani # goodluck , not @ meaindia : dr @ fslsltn , chief # medical adviser @ imrankhanpti , disapproved of # sinopharm # chinesevaccine for 60 + # pakistani . volte - face now by @ dra _ pakistan so # goodluck # pakistan cuz # chinaliedpeopledied . @ drsjaishankar"
758,1.384971140662186e+18,3,"one # moderna shot down , one to go ! on a related note , i once worked on a video game about # queueingtheory there ' s definitely some interesting math there but for obvious reasons it was probably more fun to program than to play . # vaccine # worththewait"
759,1.3744279484936724e+18,2,govt of pakistan has purchased 1m doses of # sinopharm & amp ; 60k # cansino to be reached in pakistan by end of march in sha allah .
760,1.3800173239903887e+18,2,this is a complete lie . # covaxin is being administered in # chhattisgarh now . union health minister has tweeted without factchecking with the sole purpose of undermining a state with an opposition party in power . shame on him ! @ healthcggov @ mohfw _ india @ yogeshjain _ cg @ roadscholarz
761,1.3794941569140326e+18,2,@ naomirwolf # dailyclout # freespeech # censorship # everlane # moderna # pfizer # gregpalast # joebiden # msnbc # vaccine # naacp # eme # electo # lockdown # waronrights freedom movement campaign to showcase model freedom compact legislation and executive orders
762,1.3848667637041766e+18,3,@ bharatbiotech @ drkrishnaella @ suchitraella @ cnn @ foxnews @ cnbc @ abc the best vaccine in the world ! we need it in the usa ! # covaxin # covaxinus
763,1.3576461427464888e+18,3,2nd shot of # pfizerbiontech . time for # freedom ? ? ? @ sanmartino _ ge @ unigenova
764,1.3391098237455767e+18,3,@ manchesterhcc @ dr _ pwright @ gmscnews @ gm _ hsc @ gmec _ scn @ doctormkumar @ mancitycouncil @ andyburnhamgm important day for gm . cant stress enough the importance of covid - 19 vaccine # covidvaccines # pfizerbiontech # covid _ 19 # staysafe
765,1.373883181909209e+18,2,chinese in sl to get priority when administering ' sinopharm ' : dr . fernandopulle read more at : # lka # srilanka # covid ? 19 # covid19 # covid19vaccine # coronavirus # china # sinopharm # vaccination
766,1.3851814148663828e+18,2,indigenous vaccine # covaxin demonstrates 100 per cent efficacy against severe covid - 19 disease in phase - 3 interim analysis ; shows overall efficacy of 78 per cent
767,1.384734404270977e+18,2,out of this list of centers which are providing # covaxin all other centers are providing # covishield
768,1.3834252479074875e+18,2,"embarrassing ontario is reporting 4362 cases of # covid19 1162 new cases in toronto . canada politicizing # vaccine doug ford trudeau order # sputnikv end # lockdown cause business collapse , drug addiction , violence , unemployment # ontariolockdown # health # jesus"
769,1.3396621235935683e+18,2,@ shropcommhealth when will the # vaccine be administered to residents of # shrewsbury # carehomes ? it ' s already happening in wales & amp ; ni . day 10 since the first nonagenarian received the # pfizerbiontech jab . my mum is 97 & amp ; so vulnerable . how much longer ?
770,1.3747646694460006e+18,2,"after getting vaccinated , should you get an antibody test to learn if you ' re protected ? # vaccine # covidvaccine # antibodytesting # antibodytest # pfizer # moderna # jandj # johnsonandjohnson"
771,1.3799854792825528e+18,2,@ ani why we are not getting # covaxin we forced to take # covishield only ?
772,1.3768694903324262e+18,2,sc ahmednasir abdullahi and lawyer donald b kipkorir become the 1st and 2nd kenyan to receive the covid - 19 sputnik v vaccine respectively # covid19 # sputnikv # covidvaccine21 # sputnikvaccinekenya
773,1.3847850387854008e+18,2,@ niveditatanna @ doc _ mamta @ ani it ' s related to capacity constraint of bharat biotech . they are ramping up the production ! will be sorted soon . # covaxin # vaccineforall # covidsecondwave
